rank,book_name,author,rating_value,rating_count,meta_score_num,number_of_voted_num,book_url,page,Cluster
1251.0,Black Lies,Alessandra Torre,4.25,31935,595,6,https://www.goodreads.com/book/show/22471294-black-lies,13,3
1251.0,"Orphan X (Orphan X, #1)",Gregg Hurwitz,4.14,58972,595,7,https://www.goodreads.com/book/show/40874079-orphan-x,13,3
1251.0,"The Black Cauldron (The Chronicles of Prydain, #2)",Lloyd Alexander,4.12,67817,595,7,https://www.goodreads.com/book/show/24784.The_Black_Cauldron,13,3
1256.0,"Pigs in Heaven (Greer Family, #2)",Barbara Kingsolver,4.03,70589,594,7,https://www.goodreads.com/book/show/14250.Pigs_in_Heaven,13,3
1256.0,"Dark Sacred Night (Renée Ballard, #2; Harry Bosch, #21; Harry Bosch Universe, #32)",Michael Connelly,4.18,87293,594,8,https://www.goodreads.com/book/show/38204677-dark-sacred-night,13,3
1258.0,"Princess Academy (Princess Academy, #1)",Shannon Hale,4.04,123443,593,7,https://www.goodreads.com/book/show/85990.Princess_Academy,13,3
1259.0,Suvashun,Simin Daneshvar,3.94,10304,592,6,https://www.goodreads.com/book/show/46270.Suvashun,13,0
1259.0,Moon Palace,Paul Auster,3.98,30416,592,7,https://www.goodreads.com/book/show/447.Moon_Palace,13,3
1259.0,"Ninth House (Ninth House Trilogy, #1)",Leigh Bardugo,4.0,421675,592,7,https://www.goodreads.com/book/show/43263680-ninth-house,13,3
1262.0,"Scent of a White Rose (The Rose Trilogy, #1)",Tish Thawer,3.66,344,591,6,https://www.goodreads.com/book/show/12608870-scent-of-a-white-rose,13,0
1262.0,"Dreams Unleashed (The Prophecies, #1)",Linda Hawley,3.65,303,591,6,https://www.goodreads.com/book/show/11423197-dreams-unleashed,13,0
1262.0,Intensity,Dean Koontz,4.03,96299,591,7,https://www.goodreads.com/book/show/32439.Intensity,13,3
1262.0,"A Morbid Taste for Bones (Chronicles of Brother Cadfael, #1)",Ellis Peters,3.96,45732,591,7,https://www.goodreads.com/book/show/321545.A_Morbid_Taste_for_Bones,13,3
1266.0,Invisible,Paul Auster,3.75,23877,589,7,https://www.goodreads.com/book/show/6345193-invisible,13,0
1267.0,"Lonesome Dove (Lonesome Dove, #1)",Larry McMurtry,4.6,284431,588,8,https://www.goodreads.com/book/show/256008.Lonesome_Dove,13,3
1267.0,"The Ice Princess (Fjällbacka, #1)",Camilla Läckberg,3.76,92140,588,7,https://www.goodreads.com/book/show/7058405-the-ice-princess,13,0
1267.0,Odin (Alex Mason #1),David Archer,4.16,14559,588,6,https://www.goodreads.com/book/show/59014545-odin,13,3
1270.0,"The Eight (The Eight, #1)",Katherine Neville,3.93,47412,587,7,https://www.goodreads.com/book/show/113310.The_Eight,13,3
1271.0,The First Fifteen Lives of Harry August,Claire North,4.03,103921,586,7,https://www.goodreads.com/book/show/35066358-the-first-fifteen-lives-of-harry-august,13,3
1272.0,Long Way Home (Jack McNeal #2),J.B. Turner,4.23,6394,585,6,https://www.goodreads.com/book/show/61654386-long-way-home,13,1
1273.0,"Gaudy Night (Lord Peter Wimsey, #12)",Dorothy L. Sayers,4.19,33032,584,8,https://www.goodreads.com/book/show/93575.Gaudy_Night,13,3
1273.0,"A Murder Is Announced (Miss Marple, #4)",Agatha Christie,4.01,90537,584,7,https://www.goodreads.com/book/show/16298.A_Murder_Is_Announced,13,3
1273.0,"Force of Nature (Aaron Falk, #2)",Jane Harper,3.83,128089,584,7,https://www.goodreads.com/book/show/34275222-force-of-nature,13,0
1276.0,"Eon: Dragoneye Reborn (Eon, #1)",Alison Goodman,3.96,63130,583,7,https://www.goodreads.com/book/show/2986865-eon,13,3
1276.0,Love Auction II: Love Designs,Sharon Carter,4.39,536,583,8,https://www.goodreads.com/book/show/60670845-love-auction-ii,13,1
1276.0,"In the Blood (Terminal List, #5)",Jack Carr,4.49,29443,583,6,https://www.goodreads.com/book/show/58438630-in-the-blood,13,3
1276.0,What WE Lost: Inside The Attack on Canada’s Largest Children’s Charity,Tawfiq S. Rangwala,4.31,725,583,7,https://www.goodreads.com/book/show/59128861-what-we-lost,13,1
1280.0,Let Me Call You Sweetheart,Mary Higgins Clark,3.91,25205,582,7,https://www.goodreads.com/book/show/170632.Let_Me_Call_You_Sweetheart,13,0
1280.0,An Anonymous Girl,Greer Hendricks,3.79,185502,582,8,https://www.goodreads.com/book/show/39863515-an-anonymous-girl,13,0
1280.0,"Glorious Christmas (The Serve, #7)",Cece Whittaker,4.18,230,582,6,https://www.goodreads.com/book/show/56061480-glorious-christmas,13,1
1280.0,No Country for Old Men,Cormac McCarthy,4.17,267848,582,7,https://www.goodreads.com/book/show/12497.No_Country_for_Old_Men,13,3
1284.0,Heavy Duty People (Brethren Trilogy #1),Iain Parke,4.02,319,581,6,https://www.goodreads.com/book/show/13818476-heavy-duty-people,13,1
1284.0,The Storyteller,Jodi Picoult,4.3,286624,581,7,https://www.goodreads.com/book/show/15753740-the-storyteller,13,3
1284.0,The Adventures of Tom Sawyer,Mark Twain,3.92,1044263,581,8,https://www.goodreads.com/book/show/24583.The_Adventures_of_Tom_Sawyer,13,3
1284.0,Eight Perfect Murders,Peter Swanson,3.62,99527,581,7,https://www.goodreads.com/book/show/52225186-eight-perfect-murders,13,0
1288.0,"The Bitter Past (Porter Beck, #1)",Bruce Borgos,4.02,2868,580,6,https://www.goodreads.com/book/show/61884882-the-bitter-past,13,1
1288.0,The Cloisters,Katy Hays,3.39,75185,580,6,https://www.goodreads.com/book/show/61054804-the-cloisters,13,0
1290.0,"Blindsighted (Grant County, #1)",Karin Slaughter,4.1,131518,578,7,https://www.goodreads.com/book/show/21718.Blindsighted,13,3
1290.0,"The Hangman's Daughter (The Hangman's Daughter, #1)",Oliver Pötzsch,3.76,79563,578,7,https://www.goodreads.com/book/show/9496240-the-hangman-s-daughter,13,0
1290.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,4.63,3465179,578,7,https://www.goodreads.com/book/show/50659468-a-court-of-mist-and-fury,13,3
1293.0,The Children of Húrin,J.R.R. Tolkien,4.06,96541,577,7,https://www.goodreads.com/book/show/597790.The_Children_of_H_rin,13,3
1294.0,"A Faint Cold Fear (Grant County, #3)",Karin Slaughter,4.02,68746,576,7,https://www.goodreads.com/book/show/21721.A_Faint_Cold_Fear,13,3
1295.0,"Cold Days (The Dresden Files, #14)",Jim Butcher,4.47,108887,575,7,https://www.goodreads.com/book/show/12216302-cold-days,13,3
1295.0,The House in the Pines,Ana Reyes,3.09,205911,575,6,https://www.goodreads.com/book/show/61251242-the-house-in-the-pines,13,0
1297.0,Half-Built Houses,E P Keller,3.79,1304,574,6,https://www.goodreads.com/book/show/34619791-half-built-houses,13,0
1298.0,Dire Wolf of the Quapaw: a Jubal Smoak Mystery (Jubal Smoak Mysteries Book 1),Phil Truman,4.3,1275,573,6,https://www.goodreads.com/book/show/43225646-dire-wolf-of-the-quapaw,13,1
1299.0,"Smiley's People (George Smiley, #7; Karla Trilogy, #3)",John le Carré,4.3,43184,572,7,https://www.goodreads.com/book/show/18999.Smiley_s_People,13,3
1300.0,"The Summoning (Darkest Powers, #1)",Kelley Armstrong,4.02,177798,571,8,https://www.goodreads.com/book/show/2800905-the-summoning,13,3
1300.0,"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,4.12,269080,571,7,https://www.goodreads.com/book/show/140077.Dead_to_the_World,14,3
